ncbi_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_id,uniprot_id
BAA10222.1,285.3740589538306,-0.10178299198744106,0.12857680785110945,0.4120529651261409,0.5263053763470775,slr0222,slr0222,Q55693
BAA10223.1,884.4983247776781,0.021875175598087153,0.10161837994126365,0.8268313134805041,0.8814714924226148,gidA,sll0202,Q55694
BAA10224.1,100.20936755876912,0.3482609587351773,0.1825239729986834,0.04006883479555378,0.0789096803294958,slr0224,slr0224,Q55695
BAA10225.1,28.783967327256246,0.25604872026103187,0.28394821199229253,0.2771560600904945,0.3862375616522152,sll0201,sll0201,Q55696
BAA10226.1,48.93674518189938,-0.08413173994394313,0.231020908780285,0.6789584315713728,0.7640236586783568,sll0200,sll0200,Q55697
BAA10227.1,11298.860200919611,0.1571064064622041,0.08949252005105568,0.065464386923898,0.12044614137111669,petE,sll0199,P21697
BAA10228.1,989.3007007181009,0.026398705466517614,0.12091396404339426,0.8230029343521892,0.878984358941858,slr0226,slr0226,Q55698
BAA10229.1,90.44594133781058,0.1774676439147524,0.19077740397680795,0.3129196889734116,0.4263177545103016,sll0198,sll0198,Q55699
BAA10230.1,5799.300673678723,-0.7750286288881905,0.098176301110487793,8.83193714945432e-16,1.1652783995667866e-14,ftsH2,slr0228,Q55700
BAA10231.1,266.75589857894147,0.015708986683979066,0.1393704790815754,0.9074605673830018,0.9357765732003019,sll0195,sll0195,Q55701
BAA10232.1,456.69146217381746,-0.019892161436509452,0.11469259573895248,0.8570554181735314,0.9028290965106058,ycf43,sll0194,P54086
BAA10233.1,222.4661444665772,-0.21558646987210853,0.13355938098564848,0.09289017592408137,0.1602032358134008,mmsB,slr0229,Q55702
BAA10234.1,69.73139021649393,0.11188401413872191,0.2072977509059492,0.554237611280332,0.6599878212569499,slr0230,slr0230,Q57248
BAA10235.1,16.655225537141717,-0.07305153474456055,0.32512137558115495,0.766926593711006,0.834205740688974,slr0231,slr0231,Q55703
BAA10236.1,83.8153746081232,0.5279297769212232,0.21020117141234743,0.005829400200993054,0.014928427082985902,sll0192,sll0192,Q55704
BAA10237.1,69.02751363830554,-0.4974383471460534,0.20879029717709055,0.008734470214813645,0.02129909462080348,slr0232,slr0232,Q55705
BAA10238.1,169.99471001331491,-0.43099732787623724,0.14972551520042227,0.002478597466685206,0.007009562517846507,trxM,slr0233,P52232
BAA10239.1,121.2168492626893,0.018297159434246715,0.1603837541794545,0.9035323922409977,0.9342244937652747,sll0191,sll0191,P22039
BAA10240.1,5027.550674791686,0.37550779237176785,0.09583671747456933,6.36359217679413e-5,2.594790229550603e-4,groEL-2,sll0416,P22034
BAA10241.1,266.5003724305219,-0.04236715655933462,0.12883721370660528,0.7327268710630566,0.8066504576741137,sll0415,sll0415,P22040
BAA10242.1,396.83570434335195,0.4251397339473057,0.12415803352308767,3.989792649053701e-4,0.0013748342097533606,sll0414,sll0414,Q55112
BAA10243.1,678.0921070670548,0.30768388231510063,0.10470155879692723,0.002600088649822228,0.0072819270499460305,slr0431,slr0431,Q55113
BAA10244.1,282.44730993893296,-0.09316247787020304,0.1281228541388626,0.45064012911142065,0.5647241776874792,ssl0788,ssl0788,P72570
BAA10245.1,165.70794235461807,0.041511279471110676,0.14598421898082137,0.7671327142762294,0.834205740688974,ssl0787,ssl0787,P72571
BAA10246.1,1134.0946957226329,0.12528573039991137,0.10244855763116746,0.21139427252389542,0.3134778314777424,sll0413,sll0413,Q55114
BAA10247.1,282.8667083839862,-0.08496247989457051,0.12340042586268349,0.4764371472256519,0.5868785590603521,sll0412,sll0412,Q55115
BAA10248.1,190.00260742900514,-0.11730755517196756,0.14326330948281044,0.39150709197962225,0.5055934533566391,sll0410,sll0410,Q55116
BAA10249.1,109.66518041506362,0.29262864356076324,0.17306727166828856,0.07100140006923511,0.12858813060555627,sll0409,sll0409,Q55117
BAA10250.1,2256.21585713309,0.041326395522652694,0.09134112762239205,0.6460985170338223,0.7374592632639467,sll0408,sll0408,Q55118
BAA10251.1,1090.5111120452389,0.23669811931078036,0.10803022403086363,0.024656097719278975,0.051789745209381385,efp,slr0434,Q55119
BAA10252.1,808.934999573064,-0.050071118771217116,0.10629272369561117,0.6286461014538199,0.7230367822488416,accB,slr0435,Q55120
BAA10253.1,601.1344314216217,-0.12056124077749464,0.10080020264216927,0.22148886204165133,0.32483784923268394,ccmK,slr0436,Q55121
BAA10254.1,286.20663971966223,0.32894409747537395,0.1346685785635769,0.011006990162824215,0.025876867117208692,sll0406,sll0406,Q55122
BAA10255.1,723.013070647003,0.4508106934702609,0.10045093286801692,4.476402985951871e-6,2.2349810591730927e-5,sll0405,sll0405,Q55123
BAA10256.1,747.7741368033751,-0.49170074267730773,0.10791903300409354,2.897296335569852e-6,1.4983037681709966e-5,glcD,sll0404,Q55124
BAA10257.1,214.36712330037471,0.4468350460626747,0.14102302362915425,9.264497110488073e-4,0.002919873294586159,slr0438,slr0438,Q55125
BAA10258.1,20.530919402541485,0.2834829371148416,0.32857535206438326,0.26572372877716066,0.37315311163769627,sll0403,sll0403,Q55126
BAA10259.1,340.96792107981014,-0.8452014207976181,0.13032527255533105,2.421795456592991e-11,2.246959955715957e-10,slr0439,slr0439,Q55127
BAA10260.1,74.34238992273664,0.6297946489981255,0.22289209780510758,0.0017824184691570123,0.005250417731727362,ssl0769,ssl0769,P72572
BAA10261.1,705.6122401270505,0.3379687404393847,0.10101649676093057,6.230939987856695e-4,0.002057218054982182,aspC,sll0402,Q55128
BAA10262.1,972.9188704975086,0.23462522919254913,0.09223669357957623,0.009589017397127022,0.02309083301043079,gltA,sll0401,Q59977
BAA10263.1,358.35307346420643,0.42646042364294745,0.12759379943721272,5.243114433698577e-4,0.0017578364333269625,sll0400,sll0400,Q55129
BAA10264.1,176.93813028815003,0.10242770112416971,0.14841962808331158,0.47002901369856004,0.5814619171244219,slr0440,slr0440,Q55130
BAA10265.1,1928.0927056673372,0.10652917769808291,0.0852129718389548,0.20477762158779975,0.3057566036616459,slr0049,slr0049,Q55131
BAA10266.1,129.34182154190174,0.1802413371023506,0.16892704144054377,0.2577103755233016,0.36455564739741403,ycf40,ssr0102,P72573
BAA10267.1,891.4241355527097,0.055138328577674534,0.09402981459881012,0.5507797443700989,0.657599835225524,slr0050,slr0050,Q55132
BAA10268.1,93.22966621175166,-0.45144187245517736,0.18610344297883974,0.008732883124524365,0.02129909462080348,sll0072,sll0072,Q55133
BAA10269.1,141.35484705040284,0.11821213300046605,0.16019401371723377,0.43665096119209207,0.5502223312010229,sll0071,sll0071,Q55134
BAA10270.1,298.2864665945118,0.31185462788775686,0.12625657261660306,0.010531277345751797,0.02496142922797728,purU,sll0070,Q55135
BAA10271.1,512.5107599782893,-0.04534670677480818,0.10442616112786127,0.6562158080289207,0.7453580536367772,icfA,slr0051,Q55136
BAA10272.1,413.8729799183002,0.3165444868327074,0.11804674654716686,0.005710615510152692,0.014678396903873958,sll0069,sll0069,Q55137
BAA10273.1,1881.1364910469154,0.093441345934889,0.09093649910467767,0.29717140093477623,0.40855180714884054,sll0068,sll0068,Q55138
BAA10274.1,314.37697616579646,0.04940422294642596,0.12074391064748975,0.674176270594916,0.7610252631634218,gst,sll0067,Q55139
BAA10275.1,590.8700731689161,-0.40607301003485935,0.11010626289182121,1.5062367197481497e-4,5.650423154082248e-4,sll0066,sll0066,Q55140
BAA10276.1,1020.624113265823,-0.04756176050692067,0.11649920101529285,0.675679215042854,0.7622259025353393,ilvN,sll0065,Q55141
BAA10277.1,407.96266358452596,-0.4197104758718668,0.135867837820367,0.001271471272763149,0.0038872293537340324,ssr0109,ssr0109,P72574
BAA10278.1,979.3189357820364,-0.22932958573775028,0.09391135433985709,0.012731195339207944,0.029334161903752702,slr0053,slr0053,Q55142
BAA10279.1,810.8734859943506,0.002032650513374071,0.09725484656652021,0.9837149079641231,0.9896240521667913,dgkA,slr0054,Q55143
BAA10280.1,363.5894991767595,0.2433074764938276,0.1180364757414225,0.03355594706975039,0.06734478677387729,trpG,slr0055,Q55144
BAA10281.1,1278.6644732567208,0.385124306336976,0.0980226001392735,5.958530099810133e-5,2.449774815917199e-4,chlG,slr0056,Q55145
BAA10282.1,452.79977719632126,0.21078170144843833,0.12212246970894641,0.074661505690944,0.13388910839667995,sll0064,sll0064,Q55146
BAA10283.1,1181.4643027346633,-0.5802235302102003,0.09926391401305276,2.364890527875526e-9,1.8608095536798356e-8,sll0063,sll0063,Q55147
BAA10284.1,542.8113509171433,-0.8081165130527801,0.11371917574954846,3.2506501705948067e-13,3.5030298422248385e-12,sll0062,sll0062,Q55148
BAA10285.1,402.7151075707032,0.5265563228905701,0.11987491783185882,5.885195750347322e-6,2.8521828566627384e-5,slr0058,slr0058,Q55149
BAA10286.1,172.82046932695974,0.9133977608504191,0.1578701980364118,1.6934821868709156e-9,1.3508926869981786e-8,slr0059,slr0059,Q55150
BAA10287.1,167.06545358816237,1.2426557918053458,0.16029365033481918,1.3757318171773143e-15,1.801429964379351e-14,slr0060,slr0060,Q55151
BAA10288.1,87.66856879083758,1.1074052669538135,0.21736128045104539,6.143301363904573e-8,4.131251110997843e-7,slr0061,slr0061,Q55152
BAA10289.1,122.13095785453588,-0.2502485711377539,0.165447925233336,0.10760119924102587,0.18055689609586661,sll0060,sll0060,Q55153
BAA10290.1,1183.5004573236436,-0.386406763736472,0.09517410080741448,3.3825364788571395e-5,1.4569602504449687e-4,dnaK1,sll0058,Q55154
BAA10291.1,914.9639341863345,-0.28701295132362353,0.09555412410785118,0.0021599394959487465,0.0061890917018514865,grpE,sll0057,Q59978
BAA10292.1,1436.0554944189266,-0.25900531014074957,0.09485790887039008,0.005307536258536021,0.013774981912580397,gspE,slr0063,Q55155
BAA10293.1,590.9858822833852,-0.18964431753113697,0.10852270167211722,0.07288859835033401,0.1311843549147609,slr0064,slr0064,Q55156
BAA10294.1,91.29301283622772,0.3133930598898561,0.18434910218353973,0.06664558794500174,0.1221014731621732,slr0065,slr0065,Q55157
BAA10295.1,95.56357266647984,0.08085697589381992,0.1750313071209838,0.6226407844844708,0.7187503400402907,ribG,slr0066,Q55158
BAA10296.1,318.2760525811915,-0.09249743673563864,0.12299416583613172,0.43718764062942683,0.5506501317546683,sll0055,sll0055,Q55159
BAA10297.1,599.2784044339217,0.05780776504209943,0.1019176694929552,0.5629288442237013,0.6671322026831432,slr0067,slr0067,P53383
BAA10298.1,759.640343792626,-0.24567654345133197,0.10165528387748149,0.01350431850112897,0.030788426543309808,accC,sll0053,Q55160
BAA10299.1,67.36511502653214,0.6098049331789434,0.2228137943654133,0.0024828923042189478,0.007015990468762011,slr0069,slr0069,Q55161
BAA10300.1,1111.4849130532227,0.27216449442748086,0.09943390917369442,0.00517943495088656,0.013523430609162047,sll0051,sll0051,Q55162
BAA10301.1,291.6687754937037,0.18231622283732407,0.12705019153212932,0.13725223154854174,0.22018735250736934,fmt,slr0070,Q55163
BAA10302.1,163.65625050619312,0.21021330104729657,0.15969735529845763,0.16345954736531984,0.25526760997194414,natA,slr0467,Q55164
BAA10303.1,213.22555128051124,-0.10938204967899448,0.136442609184151,0.40431135958555464,0.5184628299193919,slr0468,slr0468,Q55165
BAA10304.1,3080.2351400739567,-0.28069751147732463,0.10139766708670886,0.004493238741247894,0.011920136416001675,rps4,slr0469,P48939
BAA10305.1,339.2852635003064,0.32234046498823526,0.12360837206016036,0.007030321061662573,0.017525297474115752,sll0462,sll0462,Q55166
BAA10306.1,1091.5601000302422,0.45983237573538305,0.09530381457111052,8.476692511356108e-7,4.76728087753739e-6,proA,sll0461,Q55167
BAA10307.1,8735.571858383495,-0.7474221047043084,0.1334616017022774,6.805011548642245e-9,5.057497265791709e-8,phy,slr0473,Q55168
BAA10308.1,441.0369962088992,-0.3566356439688986,0.3720841278564355,0.18562725562285545,0.28263561957494887,slr0474,slr0474,Q55169
BAA10309.1,391.784794837164,-0.25636910083981923,0.12261142968451476,0.03058346910350287,0.06224318931915247,uvrB,sll0459,Q55170
BAA10310.1,4234.007227316697,-0.7372259095228524,0.09463814872194184,2.2363089320168275e-15,2.863465680479111e-14,slr0476,slr0476,Q55171
BAA10311.1,964.9717518708372,-0.4213515992455463,0.10363676392576046,3.0807999693305084e-5,1.336296986697108e-4,psbX,sml0002,P72575
BAA10312.1,319.05279375959356,-0.04132742668294959,0.12389646231004874,0.7298725876914841,0.8045291865595456,purN,slr0477,Q55172
BAA10313.1,195.9276047599794,0.03557653316460569,0.14388387862118654,0.7974362640596959,0.8585491269894957,slr0479,slr0479,Q55173
BAA10314.1,425.24876037766626,0.07380802242861692,0.12074060595509181,0.5292590993054584,0.6365785353864614,ycf46,slr0480,Q55174
BAA10315.1,103.59742568621779,-0.07254094436492298,0.17823579067359233,0.6627251887312973,0.7512761858535124,slr0482,slr0482,Q55175
BAA10316.1,5074.082924988941,0.01638420045814079,0.08483041623437668,0.8451299697939547,0.8943583394891804,slr0483,slr0483,Q55176
BAA10317.1,2494.7324656160426,0.1468788377965757,0.09075036084642238,0.09968647129507081,0.1702323107253424,slr0484,slr0484,Q55177
BAA10318.1,153.74764644705408,0.04149038052801957,0.14980437890390166,0.7727506615847248,0.8395256091731356,slr0487,slr0487,Q55178
BAA10319.1,438.12783759757446,-0.16868439762343615,0.11217081385660543,0.12189307896358029,0.19970206987895353,slr0488,slr0488,Q55179
BAA10320.1,109.58023368642579,0.028822839903212008,0.17523989054704855,0.8607544722300575,0.9048221807447137,slr0489,slr0489,Q55180
BAA10321.1,40.468704183056786,0.7557763742382045,0.29264572252561905,0.0026811866155597823,0.007448933191347033,slr0491,slr0491,Q55181
BAA10322.1,114.77536811590788,0.5231219024679338,0.18006464251989074,0.0018730207440331903,0.005475469234873774,menE,slr0492,Q55182
BAA10323.1,173.6432447452755,-0.27330961344841215,0.1627387593481422,0.07456733438327068,0.13378937451393447,rfbM,slr0493,Q55183
BAA10324.1,331.0218205781473,-0.15427321404818914,0.12122693494127586,0.18893786237498128,0.28692095511649235,sll0456,sll0456,Q55184
BAA10325.1,612.8337039719657,-0.0252445870315204,0.10549611076387166,0.805526187386966,0.8645765141456145,thrA,sll0455,P52986
BAA10326.1,41.28745320874493,0.6224794754764147,0.27825250797628553,0.009264475186047658,0.022418220987158555,slr0495,slr0495,Q55185
BAA10327.1,13.07206791017318,1.0558063721564708,0.5433225346375671,0.006889746385141829,0.017224365962854572,slr0496,slr0496,Q55186
BAA10328.1,887.5881729156233,0.25898236609260794,0.09504755906893426,0.005450972282827195,0.01408404603232343,pheS,sll0454,Q55187
BAA10329.1,313.713392206513,0.3459888441935314,0.12391810547062085,0.0038465866679571674,0.010355047120101917,sll0691,sll0691,Q55188
BAA10330.1,51.73778695316976,0.9170829583876954,0.26954205490803457,1.4912465884980551e-4,5.600244223039233e-4,vapC,sll0690,Q55189
BAA10331.1,142.50043216666182,0.6149359408969343,0.18525032797782545,3.607479976147506e-4,0.0012580859816313412,ssl1300,ssl1300,P72576
BAA10332.1,922.8681312637937,-0.28229525917253007,0.10500530238985868,0.005562218420339795,0.014360787141799917,sll0689,sll0689,Q55190
BAA10333.1,73.98432295190871,1.0501845465997088,0.22833483640506042,8.020723285443586e-7,4.532884332327239e-6,sll0688,sll0688,Q55191
BAA10334.1,80.63484841558231,1.8838900672624734,0.23882115712614654,3.388235599181347e-16,4.610657854572264e-15,sll0687,sll0687,Q55192
BAA10335.1,210.47223629861656,1.6771876790624525,0.16311838892121414,9.475067384820769e-26,2.548719676382021e-24,sll0686,sll0686,Q55193
BAA10336.1,764.1464029483282,2.9328928594157095,0.13340136825882962,2.1561102597859322e-108,2.8775779236373784e-106,sll0685,sll0685,Q55194
BAA10337.1,2768.7385474462476,3.544666546476682,0.10149083747670055,2.39398612822104e-268,4.886548155839417e-266,pstB1-pr,sll0684,Q55195
BAA10338.1,2762.8187918451213,3.8768010520354466,0.09669896153020084,0,0,pstB1,sll0683,Q55196
BAA10339.1,5170.488777132814,4.087213116667662,0.08958502140652026,0,0,pstA1,sll0682,Q55197
BAA10340.1,7773.174466333189,4.230934064320461,0.08847962115759327,0,0,pstC1,sll0681,Q55198
BAA10341.1,18451.45573796546,4.9507587903757475,0.10823613168777009,0,0,pstS1,sll0680,Q55199
BAA10342.1,2608.6274235399187,5.153933704218254,0.12681133961929336,0,0,sphX,sll0679,Q55200
BAA10343.1,480.1255330917269,0.1582421047173525,0.10848281413785639,0.13514019642765765,0.2174021704237237,slr0719,slr0719,Q55201
BAA10344.1,3836.12293153833,-0.3296181205994296,0.08106429091491754,3.6378920955717296e-5,1.5565333627168805e-4,rps14,slr0628,P48944
BAA10345.1,1423.897330609685,0.31432718373946583,0.09960851952995996,0.0012551142627999737,0.003840605372059884,im30,sll0617,Q55707
BAA10346.1,407.42048148423805,0.4705862204721269,0.11398767988269737,2.149925726087656e-5,9.527767904883995e-5,slr0630,slr0630,Q55708
BAA10347.1,2006.719122351808,-0.29178320641384886,0.106440712869212,0.004901464833238879,0.012884911341923417,secA,sll0616,Q55709
BAA10348.1,60.122829126900825,1.089372050581899,0.2567181227444338,3.6373282845653644e-6,1.8561072275649726e-5,sll0615,sll0615,P52876
BAA10349.1,76.71641382937428,0.5966614261530286,0.20893204433018944,0.0017884273971879182,0.0052636497610195725,sll0614,sll0614,Q79F24
BAA10350.1,130.83520572047394,0.026708653706288502,0.15767907258159655,0.8591153677733232,0.9039206568142606,ruvB,sll0613,Q57396
BAA10351.1,961.5725856843268,0.2211650787292393,0.09951138858426381,0.02323677931578517,0.049139538147368954,thiG,slr0633,Q55710
BAA10352.1,185.5415933824897,0.23364230545915227,0.14792988977847873,0.0973999236598539,0.16658284542415078,slr0634,slr0634,Q55711
BAA10353.1,410.00730818755255,0.49142505079311366,0.11585705947643302,1.2492943122729305e-5,5.757040190686679e-5,slr0635,slr0635,Q55712
BAA10354.1,539.5986369548203,-0.4469605861080884,0.12452650793874359,2.006643109447341e-4,7.298796215704689e-4,sll0611,sll0611,Q55713
BAA10355.1,55.554503144914904,0.3536095131744441,0.23352749309612097,0.08789454183975823,0.15326334682611106,slr0636,slr0636,Q55714
BAA10356.1,934.5188353881229,0.31153579755783756,0.09517470086238959,8.409032265260158e-4,0.002689340272852788,slr0637,slr0637,Q55715
BAA10357.1,650.4169246726219,0.12620351658644471,0.1114826532887929,0.24471764287642447,0.35156235906162575,glyQ,slr0638,Q55716
BAA10358.1,273.26499287507335,-0.3129320946022251,0.12930526434426468,0.011886571623572408,0.027745846320942177,slr0639,slr0639,Q55717
BAA10359.1,242.47073093330496,0.005603013769413911,0.13359639003588658,0.9660118812650805,0.9775623295391745,slr0640,slr0640,Q55718
BAA10360.1,73.62498616363175,0.7774155618021998,0.21967606229014092,1.1410729819993047e-4,4.380003592408836e-4,sll0609,sll0609,Q55719
BAA10361.1,79.48375772113515,0.5181172115508148,0.20432522253818466,0.005613080036271577,0.014481329164209944,sll0608,sll0608,Q55720
BAA10362.1,251.27794368345954,0.5640540443694434,0.152921763289226,1.0430142459441754e-4,4.051680208749815e-4,slr0642,slr0642,Q55721
BAA10363.1,576.743668692103,8.962750917351012e-4,0.10488598675281526,0.9940616181345493,0.9956197981020797,slr0643,slr0643,Q55722
BAA10364.1,125.60329107817304,0.2439821111280666,0.16775157809722885,0.12178759116060074,0.19970206987895353,sll0606,sll0606,Q55723
